order_id,date,sku,title,category,color,qty,unit_price,revenue,cost,profit,margin,shipping_fee,shipping_cost,coupon_discount,ad_spend,ad_impressions,ad_clicks,channel,payment,installments_count,status,views,stock,state,city
MLB2026-001973,2026-06-01,CAP-RN14-PLU,Capa Redmi Note 14 Pelúcia,Pelúcia,Rosa,1,32.9,32.9,12.89,10.98,33.4,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Enviada,20,4,RJ,Campos dos Goytacazes
MLB2026-001974,2026-06-01,CAP-GS24-COU,Capa Galaxy S24 Couro Premium,Couro,Preto,3,64.9,194.7,76.92,117.78,60.5,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Enviada,27,150,SP,Campinas
MLB2026-001975,2026-06-02,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,13.13,1.01,3.4,19.9,13.93,0.0,1.83,1502,13,Anúncios,Cartão de crédito,9,Concluída,23,0,SP,Osasco
MLB2026-001976,2026-06-02,CAP-IP16-MAG,Capa iPhone 16 Silicone com MagSafe,MagSafe,Azul,1,49.9,49.9,17.62,31.38,62.9,0.0,0.0,0.0,0.9,2055,52,Anúncios,Pix,,Concluída,74,106,MA,São Luís
MLB2026-001977,2026-06-02,CAP-IP16-MAG,Capa iPhone 16 Silicone com MagSafe,MagSafe,Azul,1,49.9,49.9,18.48,28.74,57.6,0.0,0.0,1.21,1.47,571,12,Anúncios,Cartão de crédito,9,Concluída,74,105,RJ,Niterói
MLB2026-001978,2026-06-02,CAP-IP13-SIL,Capa iPhone 13 Silicone Colorida,Silicone,Rosa,1,21.9,21.9,9.93,-1.96,-8.9,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Concluída,16,176,SP,São Bernardo do Campo
MLB2026-001979,2026-06-02,CAP-IP13-SIL,Capa iPhone 13 Silicone Colorida,Silicone,Rosa,2,21.9,43.8,16.78,27.02,61.7,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,16,174,PR,Cascavel
MLB2026-001980,2026-06-02,CAP-IP12-TPU,Capa iPhone 12 TPU Transparente,TPU,Transparente,1,16.9,16.9,6.53,-3.56,-21.1,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Concluída,35,0,PE,Olinda
MLB2026-001981,2026-06-02,CAP-GA55-SIL,Capa Galaxy A55 Silicone Fosca,Silicone,Verde,1,22.9,22.9,8.54,7.59,33.1,0.0,0.0,3.38,3.39,3171,30,Anúncios,Cartão de crédito,12,Concluída,62,59,PA,Belém
MLB2026-001982,2026-06-02,CAP-GA56-MAG,Capa Galaxy A56 com MagSafe,MagSafe,Roxo,1,47.9,47.9,17.91,29.99,62.6,0.0,0.0,0.0,0.0,0,0,Orgânico,Boleto,,Concluída,14,48,SP,São Paulo
MLB2026-001983,2026-06-02,CAP-GS23-TPU,Capa Galaxy S23 TPU Camuflada,TPU,Camuflado,3,19.9,59.7,29.64,27.31,45.7,0.0,0.0,0.0,2.75,1267,28,Anúncios,Pix,,Concluída,21,171,PR,Londrina
MLB2026-001984,2026-06-02,CAP-RN14-SIL,Capa Redmi Note 14 Silicone,Silicone,Preto,1,18.9,18.9,9.36,7.76,41.1,0.0,0.0,0.0,1.78,2039,42,Anúncios,Pix,,Concluída,68,76,SP,Osasco
MLB2026-001985,2026-06-02,CAP-RN13-SUP,Capa Redmi Note 13 com Suporte,Com Suporte,Preto,1,32.9,32.9,12.3,6.67,20.3,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Concluída,24,151,DF,Taguatinga
MLB2026-001986,2026-06-02,CAP-RN13-SUP,Capa Redmi Note 13 com Suporte,Com Suporte,Preto,1,32.9,32.9,15.06,14.6,44.4,0.0,0.0,0.0,3.24,332,7,Anúncios,Pix,,Concluída,24,150,CE,Juazeiro do Norte
MLB2026-001987,2026-06-02,CAP-R12-SIL,Capa realme 12 Silicone Fosca,Silicone,Branco,1,20.9,20.9,9.08,0.37,1.8,12.9,9.03,0.0,2.42,2665,65,Anúncios,Boleto,,Concluída,62,117,PR,Londrina
MLB2026-001988,2026-06-02,CAP-IP15-PLU,Capa iPhone 15 Pelúcia Colorida,Pelúcia,Rosa,1,39.9,39.9,17.39,22.51,56.4,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,3,112,RJ,Duque de Caxias
MLB2026-001989,2026-06-02,CAP-IP16-CRI,Capa iPhone 16 Cristal Espelhada,Cristal,Prata,1,37.9,37.9,14.82,9.15,24.1,19.9,13.93,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,57,117,RS,Caxias do Sul
MLB2026-001990,2026-06-02,CAP-IP12-PLU,Capinha iPhone 12 Pelúcia,Pelúcia,Amarelo,2,33.9,67.8,23.84,40.37,59.5,0.0,0.0,0.0,3.59,3127,70,Anúncios,Pix,,Concluída,6,217,DF,Taguatinga
MLB2026-001991,2026-06-02,CAP-IP12-PLU,Capinha iPhone 12 Pelúcia,Pelúcia,Amarelo,1,33.9,33.9,16.71,16.27,48.0,0.0,0.0,0.0,0.92,1928,11,Anúncios,Pix,,Concluída,6,216,RS,Pelotas
MLB2026-001992,2026-06-02,CAP-MG84-SUP,Capa Moto G84 com Suporte,Com Suporte,Preto,1,29.9,29.9,12.47,2.43,8.1,19.9,13.93,0.0,1.07,1855,50,Anúncios,Cartão de crédito,,Concluída,6,148,MG,Juiz de Fora
MLB2026-001993,2026-06-02,CAP-IP16-PLU,Capa iPhone 16 Pelúcia Colorida,Pelúcia,Verde,1,41.9,41.9,19.96,11.77,28.1,12.9,9.03,0.0,1.14,3445,102,Anúncios,Boleto,,Concluída,16,50,SP,Osasco
MLB2026-001994,2026-06-02,CAP-IP16-PLU,Capa iPhone 16 Pelúcia Colorida,Pelúcia,Verde,1,41.9,41.9,19.75,9.1,21.7,12.9,9.03,0.0,4.02,1197,28,Anúncios,Pix,,Concluída,16,49,DF,Ceilândia
MLB2026-001995,2026-06-02,CAP-MG85-TPU,Capa Moto G85 TPU Cinza,TPU,Cinza,1,16.9,16.9,5.96,-2.99,-17.7,19.9,13.93,0.0,0.0,0,0,Orgânico,Cartão de crédito,12,Concluída,31,6,RJ,Duque de Caxias
MLB2026-001996,2026-06-02,CAP-MG85-TPU,Capa Moto G85 TPU Cinza,TPU,Cinza,1,16.9,16.9,6.04,10.86,64.3,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,31,5,GO,Aparecida de Goiânia
MLB2026-001997,2026-06-02,CAP-R13C-SIL,Capa Redmi 13C Silicone Azul,Silicone,Azul,1,17.9,17.9,8.2,9.7,54.2,0.0,0.0,0.0,0.0,0,0,Orgânico,Boleto,,Concluída,18,3,PE,Olinda
MLB2026-001998,2026-06-03,CAP-IP15-SIL,Capa de Celular iPhone 15 Silicone Fosca,Silicone,Preto,1,24.9,24.9,9.31,6.56,26.3,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Enviada,39,1,DF,Brasília
MLB2026-001999,2026-06-03,CAP-IP15-SIL,Capa de Celular iPhone 15 Silicone Fosca,Silicone,Preto,2,24.9,49.8,20.5,15.37,30.9,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Concluída,39,0,RJ,Campos dos Goytacazes
MLB2026-002000,2026-06-03,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,14.73,6.14,20.5,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Concluída,76,0,BA,Vitória da Conquista
MLB2026-002001,2026-06-03,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,13.22,7.65,25.6,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Concluída,76,0,ES,Vitória
MLB2026-002002,2026-06-03,CAP-IP14-COU,Capa iPhone 14 Couro Sintético Premium,Couro,Marrom,1,44.9,44.9,16.78,24.76,55.1,0.0,0.0,3.36,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,59,65,GO,Anápolis
MLB2026-002003,2026-06-03,CAP-IP13-SIL,Capa iPhone 13 Silicone Colorida,Silicone,Rosa,1,21.9,21.9,8.09,-2.99,-13.7,19.9,13.93,2.87,0.0,0,0,Orgânico,Cartão de crédito,3,Concluída,22,173,RJ,Duque de Caxias
MLB2026-002004,2026-06-03,CAP-GA54-TPU,Capa Galaxy A54 TPU Antirrisco,TPU,Cinza,1,15.9,15.9,5.85,-3.88,-24.4,19.9,13.93,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,54,122,MG,Juiz de Fora
MLB2026-002005,2026-06-03,CAP-GA54-TPU,Capa Galaxy A54 TPU Antirrisco,TPU,Cinza,1,15.9,15.9,5.75,8.77,55.2,0.0,0.0,0.0,1.38,1882,28,Anúncios,Cartão de crédito,6,Concluída,54,121,PA,Ananindeua
MLB2026-002006,2026-06-03,CAP-GA56-MAG,Capa Galaxy A56 com MagSafe,MagSafe,Roxo,1,47.9,47.9,19.1,28.8,60.1,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,3,Concluída,42,47,CE,Sobral
MLB2026-002007,2026-06-03,CAP-RN14-SIL,Capa Redmi Note 14 Silicone,Silicone,Preto,1,18.9,18.9,8.47,-0.26,-1.4,12.9,9.03,0.0,1.66,1614,14,Anúncios,Cartão de débito,,Concluída,25,75,SP,Guarulhos
MLB2026-002008,2026-06-03,CAP-RN13-TPU,Capa Redmi Note 13 TPU Cristal,TPU,Transparente,1,14.9,14.9,6.72,-7.08,-47.5,19.9,13.93,0.0,1.33,312,2,Anúncios,Cartão de crédito,9,Concluída,64,181,RS,Canoas
MLB2026-002009,2026-06-03,CAP-R12-SIL,Capa realme 12 Silicone Fosca,Silicone,Branco,1,20.9,20.9,7.62,-4.21,-20.1,19.9,13.93,0.05,3.51,1890,52,Anúncios,Pix,,Concluída,53,116,SP,Osasco
MLB2026-002010,2026-06-03,CAP-MG84-TPU,Capa Moto G84 TPU Transparente,TPU,Transparente,1,15.9,15.9,7.76,-0.89,-5.6,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Concluída,45,115,SP,Guarulhos
MLB2026-002011,2026-06-03,CAP-MG84-TPU,Capa Moto G84 TPU Transparente,TPU,Transparente,1,15.9,15.9,7.51,-2.66,-16.7,12.9,9.03,0.0,2.02,1674,7,Anúncios,Pix,,Concluída,45,114,SP,Osasco
MLB2026-002012,2026-06-03,CAP-RN14-AGU,Capa Redmi Note 14 À Prova d'Água,À Prova d'Água,Azul,1,54.9,54.9,25.3,29.6,53.9,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,5,52,BA,Salvador
MLB2026-002013,2026-06-03,CAP-IP16-CRI,Capa iPhone 16 Cristal Espelhada,Cristal,Prata,1,37.9,37.9,15.68,22.22,58.6,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,11,116,MG,Uberlândia
MLB2026-002014,2026-06-03,CAP-MG84-SUP,Capa Moto G84 com Suporte,Com Suporte,Preto,1,29.9,29.9,14.16,15.74,52.6,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,4,147,BA,Salvador
MLB2026-002015,2026-06-03,CAP-R12-SUP,Capa realme 12 com Suporte,Com Suporte,Cinza,1,33.9,33.9,12.28,21.62,63.8,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,4,193,PE,Recife
MLB2026-002016,2026-06-04,CAP-IP15-SIL,Capa de Celular iPhone 15 Silicone Fosca,Silicone,Preto,1,24.9,24.9,11.69,-0.72,-2.9,19.9,13.93,0.0,0.0,0,0,Orgânico,Boleto,,Concluída,10,0,ES,Serra
MLB2026-002017,2026-06-04,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,11.04,9.83,32.9,12.9,9.03,0.0,0.0,0,0,Orgânico,Cartão de crédito,9,Concluída,53,0,SC,Chapecó
MLB2026-002018,2026-06-04,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,11.12,7.6,25.4,12.9,9.03,0.0,2.15,2245,66,Anúncios,Pix,,Pendente,53,0,MG,Contagem
MLB2026-002019,2026-06-04,CAP-IP16-MAG,Capa iPhone 16 Silicone com MagSafe,MagSafe,Azul,1,49.9,49.9,17.97,29.38,58.9,0.0,0.0,0.0,2.55,2322,36,Anúncios,Pix,,Concluída,75,104,AM,Manaus
MLB2026-002020,2026-06-04,CAP-IP16-MAG,Capa iPhone 16 Silicone com MagSafe,MagSafe,Azul,1,49.9,49.9,24.48,25.42,50.9,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,75,103,PR,Cascavel
MLB2026-002021,2026-06-04,CAP-IP11-SIL,Capinha iPhone 11 Silicone Antichoque,Silicone,Preto,1,15.9,15.9,5.76,10.14,63.8,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,6,Concluída,62,0,SP,Guarulhos
MLB2026-002022,2026-06-04,CAP-GA55-SIL,Capa Galaxy A55 Silicone Fosca,Silicone,Verde,1,22.9,22.9,8.38,14.52,63.4,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,70,58,RS,Caxias do Sul
MLB2026-002023,2026-06-04,CAP-GA55-CRI,Capa Galaxy A55 Cristal Ultra Fino,Cristal,Transparente,1,26.9,26.9,12.88,14.02,52.1,0.0,0.0,0.0,0.0,0,0,Orgânico,Boleto,,Concluída,14,66,SP,Campinas
MLB2026-002024,2026-06-04,CAP-GA54-TPU,Capa Galaxy A54 TPU Antirrisco,TPU,Cinza,1,15.9,15.9,7.42,-14.03,-88.2,19.9,13.93,4.24,4.34,3239,58,Anúncios,Pix,,Devolvida,46,120,RJ,Niterói
MLB2026-002025,2026-06-04,CAP-GS24-SIL,Capa Galaxy S24 Silicone com Anel,Silicone,Azul,1,29.9,29.9,12.76,17.14,57.3,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,36,100,PR,Curitiba
MLB2026-002026,2026-06-04,CAP-MG84-TPU,Capa Moto G84 TPU Transparente,TPU,Transparente,1,15.9,15.9,6.25,5.45,34.3,0.0,0.0,0.0,4.2,2631,62,Anúncios,Pix,,Concluída,63,113,SP,Guarulhos
MLB2026-002027,2026-06-04,CAP-GA55-SUP,Capa Galaxy A55 com Suporte e Anel,Com Suporte,Preto,1,35.9,35.9,14.75,12.12,33.8,12.9,9.03,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,24,30,SP,Osasco
MLB2026-002028,2026-06-04,CAP-GA55-SUP,Capa Galaxy A55 com Suporte e Anel,Com Suporte,Preto,1,35.9,35.9,17.95,8.76,24.4,12.9,9.03,0.16,0.0,0,0,Orgânico,Cartão de débito,,Concluída,24,29,SC,Chapecó
MLB2026-002029,2026-06-04,CAP-GA55-SUP,Capa Galaxy A55 com Suporte e Anel,Com Suporte,Preto,1,35.9,35.9,15.8,18.18,50.6,0.0,0.0,0.0,1.92,670,9,Anúncios,Cartão de crédito,,Concluída,24,28,RJ,Rio de Janeiro
MLB2026-002030,2026-06-04,CAP-RN14-AGU,Capa Redmi Note 14 À Prova d'Água,À Prova d'Água,Azul,1,54.9,54.9,25.69,25.04,45.6,0.0,0.0,4.17,0.0,0,0,Orgânico,Pix,,Concluída,2,51,PR,Curitiba
MLB2026-002031,2026-06-04,CAP-RN14-AGU,Capa Redmi Note 14 À Prova d'Água,À Prova d'Água,Azul,1,54.9,54.9,19.57,32.33,58.9,0.0,0.0,0.0,3.0,3466,47,Anúncios,Boleto,,Concluída,2,50,BA,Salvador
MLB2026-002032,2026-06-04,CAP-IP16-CRI,Capa iPhone 16 Cristal Espelhada,Cristal,Prata,2,37.9,75.8,37.6,24.27,32.0,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Concluída,55,114,SP,Guarulhos
MLB2026-002033,2026-06-04,CAP-IP16-CRI,Capa iPhone 16 Cristal Espelhada,Cristal,Prata,2,37.9,75.8,35.34,39.59,52.2,0.0,0.0,0.0,0.87,949,25,Anúncios,Cartão de crédito,3,Concluída,55,112,ES,Vitória
MLB2026-002034,2026-06-04,CAP-IP16-CRI,Capa iPhone 16 Cristal Espelhada,Cristal,Prata,1,37.9,37.9,18.88,5.09,13.4,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Concluída,55,111,SP,Guarulhos
MLB2026-002035,2026-06-04,CAP-RN14-PLU,Capa Redmi Note 14 Pelúcia,Pelúcia,Rosa,1,32.9,32.9,16.44,2.53,7.7,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Concluída,25,3,RJ,Niterói
MLB2026-002036,2026-06-04,CAP-GS24-COU,Capa Galaxy S24 Couro Premium,Couro,Preto,1,64.9,64.9,27.19,33.61,51.8,0.0,0.0,0.0,4.1,1097,16,Anúncios,Boleto,,Concluída,98,149,SP,São Bernardo do Campo
MLB2026-002037,2026-06-04,CAP-IP13-MAG,Capa iPhone 13 Silicone MagSafe,MagSafe,Branco,1,44.9,44.9,17.86,25.98,57.9,0.0,0.0,0.0,1.06,3334,59,Anúncios,Cartão de débito,,Concluída,26,0,MG,Juiz de Fora
MLB2026-002038,2026-06-04,CAP-IP13-MAG,Capa iPhone 13 Silicone MagSafe,MagSafe,Branco,1,44.9,44.9,17.54,24.09,53.7,0.0,0.0,0.0,3.27,1708,46,Anúncios,Pix,,Concluída,26,0,RJ,Niterói
MLB2026-002039,2026-06-04,CAP-R13C-SIL,Capa Redmi 13C Silicone Azul,Silicone,Azul,1,17.9,17.9,6.93,-7.32,-40.9,19.9,13.93,0.0,4.36,3064,57,Anúncios,Pix,,Concluída,42,2,MG,Juiz de Fora
MLB2026-002040,2026-06-05,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,13.67,7.2,24.1,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Concluída,51,0,SP,Guarulhos
MLB2026-002041,2026-06-05,CAP-IP14-COU,Capa iPhone 14 Couro Sintético Premium,Couro,Marrom,1,44.9,44.9,16.94,27.96,62.3,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,6,Concluída,41,64,BA,Salvador
MLB2026-002042,2026-06-05,CAP-IP14-COU,Capa iPhone 14 Couro Sintético Premium,Couro,Marrom,1,44.9,44.9,17.72,27.18,60.5,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,41,63,SP,Guarulhos
MLB2026-002043,2026-06-05,CAP-IP14-COU,Capa iPhone 14 Couro Sintético Premium,Couro,Marrom,1,44.9,44.9,20.2,24.7,55.0,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Enviada,41,62,SP,Campinas
MLB2026-002044,2026-06-05,CAP-IP11-SIL,Capinha iPhone 11 Silicone Antichoque,Silicone,Preto,1,15.9,15.9,6.67,9.23,58.1,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Enviada,33,0,RJ,Duque de Caxias
MLB2026-002045,2026-06-05,CAP-GA55-SIL,Capa Galaxy A55 Silicone Fosca,Silicone,Verde,1,22.9,22.9,10.16,-0.05,-0.2,12.9,9.03,0.0,3.76,732,17,Anúncios,Cartão de crédito,,Concluída,71,57,BA,Vitória da Conquista
MLB2026-002046,2026-06-05,CAP-GA55-SIL,Capa Galaxy A55 Silicone Fosca,Silicone,Verde,1,22.9,22.9,9.83,4.04,17.6,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Concluída,71,56,GO,Anápolis
MLB2026-002047,2026-06-05,CAP-GA56-MAG,Capa Galaxy A56 com MagSafe,MagSafe,Roxo,1,47.9,47.9,16.86,27.02,56.4,0.0,0.0,0.0,4.02,3368,86,Anúncios,Cartão de crédito,,Concluída,48,46,SC,Joinville
MLB2026-002048,2026-06-05,CAP-GS25-COU,Capa Galaxy S25 Ultra Couro Premium,Couro,Marrom,1,69.9,69.9,29.81,36.01,51.5,0.0,0.0,0.0,4.08,1745,24,Anúncios,Pix,,Concluída,34,136,ES,Serra
MLB2026-002049,2026-06-05,CAP-GS25-COU,Capa Galaxy S25 Ultra Couro Premium,Couro,Marrom,1,69.9,69.9,29.43,38.11,54.5,0.0,0.0,0.0,2.36,2974,82,Anúncios,Boleto,,Concluída,34,135,PR,Maringá
MLB2026-002050,2026-06-05,CAP-GS23-TPU,Capa Galaxy S23 TPU Camuflada,TPU,Camuflado,1,19.9,19.9,8.36,7.97,40.1,0.0,0.0,3.57,0.0,0,0,Orgânico,Pix,,Cancelada,38,170,SC,Blumenau
MLB2026-002051,2026-06-05,CAP-RN13-TPU,Capa Redmi Note 13 TPU Cristal,TPU,Transparente,3,14.9,44.7,19.26,16.41,36.7,12.9,9.03,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,50,178,RJ,Campos dos Goytacazes
MLB2026-002052,2026-06-05,CAP-R11-PLU,Capa realme 11 Pelúcia Fofinha,Pelúcia,Rosa,1,34.9,34.9,17.21,17.69,50.7,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,18,57,CE,Juazeiro do Norte
MLB2026-002053,2026-06-05,CAP-MG84-TPU,Capa Moto G84 TPU Transparente,TPU,Transparente,2,15.9,31.8,12.72,19.08,60.0,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,9,111,PR,Curitiba
MLB2026-002054,2026-06-05,CAP-MG85-SIL,Capa Moto G85 Silicone Azul,Silicone,Azul,1,19.9,19.9,7.16,-5.07,-25.5,19.9,13.93,0.0,3.88,1684,35,Anúncios,Pix,,Concluída,59,160,SP,Campinas
MLB2026-002055,2026-06-05,CAP-GA56-CRI,Capa Galaxy A56 Cristal Espelhada,Cristal,Prata,1,34.9,34.9,14.99,8.41,24.1,12.9,9.03,0.0,2.47,636,15,Anúncios,Cartão de crédito,,Concluída,39,71,SP,Guarulhos
MLB2026-002056,2026-06-06,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,13.88,16.02,53.6,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,9,Concluída,68,0,PE,Olinda
MLB2026-002057,2026-06-06,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,14.36,5.05,16.9,12.9,9.03,0.0,1.46,1586,12,Anúncios,Pix,,Concluída,68,0,CE,Juazeiro do Norte
MLB2026-002058,2026-06-06,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,14.31,1.66,5.6,19.9,13.93,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,68,0,SC,Chapecó
MLB2026-002059,2026-06-06,CAP-IP13-SIL,Capa iPhone 13 Silicone Colorida,Silicone,Rosa,1,21.9,21.9,9.64,9.96,45.5,0.0,0.0,0.0,2.3,348,4,Anúncios,Cartão de crédito,9,Concluída,62,172,DF,Ceilândia
MLB2026-002060,2026-06-06,CAP-GA55-SIL,Capa Galaxy A55 Silicone Fosca,Silicone,Verde,1,22.9,22.9,8.32,0.65,2.8,19.9,13.93,0.0,0.0,0,0,Orgânico,Cartão de débito,,Concluída,54,55,DF,Ceilândia
MLB2026-002061,2026-06-06,CAP-GA56-MAG,Capa Galaxy A56 com MagSafe,MagSafe,Roxo,2,47.9,95.8,36.82,58.98,61.6,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,55,44,MG,Contagem
MLB2026-002062,2026-06-06,CAP-RN13-TPU,Capa Redmi Note 13 TPU Cristal,TPU,Transparente,2,14.9,29.8,11.4,4.47,15.0,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Concluída,65,176,BA,Salvador
MLB2026-002063,2026-06-06,CAP-RN13-TPU,Capa Redmi Note 13 TPU Cristal,TPU,Transparente,1,14.9,14.9,5.4,9.5,63.8,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,65,175,PE,Caruaru
MLB2026-002064,2026-06-06,CAP-R12-SIL,Capa realme 12 Silicone Fosca,Silicone,Branco,1,20.9,20.9,10.13,1.74,8.3,12.9,9.03,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,60,115,SC,Florianópolis
MLB2026-002065,2026-06-06,CAP-ME50-COU,Capa Moto Edge 50 Couro Sintético,Couro,Marrom,1,59.9,59.9,29.18,28.52,47.6,0.0,0.0,2.2,0.0,0,0,Orgânico,Pix,,Concluída,25,30,SP,Campinas
MLB2026-002066,2026-06-06,CAP-GS25-SIL,Capa Galaxy S25 Ultra Silicone MagSafe,MagSafe,Preto,1,54.9,54.9,25.07,27.14,49.4,0.0,0.0,0.0,2.69,2292,62,Anúncios,Pix,,Concluída,37,0,PR,Londrina
MLB2026-002067,2026-06-06,CAP-IP16-PLU,Capa iPhone 16 Pelúcia Colorida,Pelúcia,Verde,1,41.9,41.9,19.73,20.47,48.9,0.0,0.0,0.0,1.7,2936,71,Anúncios,Pix,,Pendente,25,48,SC,Joinville
MLB2026-002068,2026-06-06,CAP-GA56-CRI,Capa Galaxy A56 Cristal Espelhada,Cristal,Prata,1,34.9,34.9,13.86,5.31,15.2,19.9,13.93,0.0,1.8,518,5,Anúncios,Cartão de crédito,9,Concluída,28,70,SP,Campinas
MLB2026-002069,2026-06-06,CAP-GA54-SIL,Capa Galaxy A54 Silicone Vermelho,Silicone,Vermelho,1,18.9,18.9,8.63,-0.15,-0.8,12.9,9.03,0.0,1.39,611,4,Anúncios,Pix,,Concluída,31,156,BA,Salvador
MLB2026-002070,2026-06-07,CAP-IP15-SIL,Capa de Celular iPhone 15 Silicone Fosca,Silicone,Preto,1,24.9,24.9,12.07,-1.1,-4.4,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Concluída,119,0,SP,São Bernardo do Campo
MLB2026-002071,2026-06-07,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,14.67,14.18,47.4,0.0,0.0,0.0,1.05,563,9,Anúncios,Cartão de crédito,6,Concluída,43,0,RJ,Niterói
MLB2026-002072,2026-06-07,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,13.69,16.21,54.2,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,43,0,SP,São Bernardo do Campo
MLB2026-002073,2026-06-07,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,14.61,15.29,51.1,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,43,0,DF,Brasília
MLB2026-002074,2026-06-07,CAP-IP13-SIL,Capa iPhone 13 Silicone Colorida,Silicone,Rosa,1,21.9,21.9,10.68,-4.66,-21.3,19.9,13.93,1.95,0.0,0,0,Orgânico,Boleto,,Concluída,40,171,CE,Fortaleza
MLB2026-002075,2026-06-07,CAP-IP13-SIL,Capa iPhone 13 Silicone Colorida,Silicone,Rosa,1,21.9,21.9,10.89,11.01,50.3,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,40,170,SP,São Bernardo do Campo
MLB2026-002076,2026-06-07,CAP-GA55-CRI,Capa Galaxy A55 Cristal Ultra Fino,Cristal,Transparente,1,26.9,26.9,12.96,13.94,51.8,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,54,65,SP,São Paulo
MLB2026-002077,2026-06-07,CAP-GA54-TPU,Capa Galaxy A54 TPU Antirrisco,TPU,Cinza,2,15.9,31.8,12.22,10.55,33.2,12.9,9.03,0.0,0.0,0,0,Orgânico,Boleto,,Concluída,64,118,RS,Pelotas
