id,platform,title,brand,model,material,color,condition,price_brl,original_price_brl,sales,rating,reviews,seller,seller_type,state,city,shipping_free,installments_count,interest_free,available_quantity,listed_date
MLB-0293,Mercado Livre,Capinha Redmi Note 12 Espelhada Policarbonato Prata - Xiaomi,Xiaomi,Redmi Note 12,Policarbonato,Prata,Novo,35.4,49.9,4,5.0,0,Importados BR,Vendedor,RJ,Rio de Janeiro,True,12,False,265,2026-07-18
MLB-0372,Mercado Livre,Capa de Celular Moto G54 Transparente Colorida Silicone com MagSafe,Motorola,Moto G54,Silicone com MagSafe,Cinza,Novo,19.9,33.2,4,4.8,0,iCases Store,Vendedor,PE,Olinda,True,6,False,26,2025-11-20
MLB-0543,Mercado Livre,Case Moto G54 Ultra Fino Espelhada À Prova d'Água - Motorola,Motorola,Moto G54,À Prova d'Água,Transparente,Novo,83.8,126.0,4,5.0,0,iCases Store,Vendedor,SC,Chapecó,False,3,True,32,2025-08-05
MLB-0589,Mercado Livre,Capinha Galaxy A55 Antichoque Ultra Fino TPU com Cordão Amarelo - Samsung,Samsung,Galaxy A55,TPU com Cordão,Amarelo,Novo,34.9,,4,4.7,0,Case Mania,Vendedor,MG,Belo Horizonte,True,6,True,129,2025-09-08
MLB-0205,Mercado Livre,Capa Protetora iPhone 16 Transparente Couro Sintético Camuflado - Apple,Apple,iPhone 16,Couro Sintético,Camuflado,Novo,52.9,,3,5.0,0,iCases Store,Loja Oficial,SP,São Paulo,False,12,True,278,2026-08-06
MLB-0342,Mercado Livre,Capinha iPhone 14 Camuflada Silicone com Anel Vermelho,Apple,iPhone 14,Silicone com Anel,Vermelho,Novo,89.9,,3,4.8,0,CaseHub,Vendedor,RJ,Campos dos Goytacazes,False,9,True,101,2026-02-18
MLB-0411,Mercado Livre,Capa de Celular Moto G54 Anti-Risco Silicone com Anel Verde - Motorola,Motorola,Moto G54,Silicone com Anel,Verde,Novo,39.0,,3,5.0,0,Digital Case BR,Vendedor,SP,Osasco,False,6,False,225,2026-07-27
MLB-0047,Mercado Livre,Capa de Celular Redmi Note 12 Camuflada Lisa TPU com Cordão Dourado - Xiaomi,Xiaomi,Redmi Note 12,TPU com Cordão,Dourado,Usado,49.9,,2,4.3,0,Top Cel Acessórios,Vendedor,SP,Guarulhos,False,3,True,188,2026-02-10
MLB-0177,Mercado Livre,Case realme 11 Antichoque Policarbonato,realme,realme 11,Policarbonato,Dourado,Novo,64.9,86.0,2,4.2,0,Digital Case BR,Loja Oficial,PR,Curitiba,False,3,False,180,2025-08-14
MLB-0199,Mercado Livre,Capinha Galaxy S24 Texturizada À Prova d'Água Laranja - Samsung,Samsung,Galaxy S24,À Prova d'Água,Laranja,Novo,44.9,66.9,2,4.0,0,CelShop Brasil,Vendedor,SP,São Paulo,True,6,False,226,2025-11-30
MLB-0275,Mercado Livre,Case realme 12 Fosca Silicone Azul - realme,realme,realme 12,Silicone,Azul,Novo,21.0,,2,4.1,0,iCases Store,MercadoLíder,DF,Taguatinga,True,6,True,40,2025-12-02
MLB-0304,Mercado Livre,Capa de Celular Poco X6 Pro Transparente Antichoque À Prova d'Água Amarelo - Xiaomi,Xiaomi,Poco X6 Pro,À Prova d'Água,Amarelo,Novo,81.0,,2,4.5,0,Mega Cases Shop,Vendedor,SC,Florianópolis,True,9,True,143,2026-07-20
MLB-0421,Mercado Livre,Capinha realme 11 Fosca Transparente Silicone Prata - realme,realme,realme 11,Silicone,Prata,Novo,24.0,32.6,2,3.7,0,Brasil Case Center,Vendedor,PR,Cascavel,True,6,True,271,2026-05-03
MLB-0491,Mercado Livre,Capa Protetora realme Note 50 Silicone Transparente Silicone com Anel Azul - realme,realme,realme Note 50,Silicone com Anel,Azul,Novo,15.9,27.7,2,4.7,0,Digital Case BR,Vendedor,SP,Osasco,False,,,42,2025-11-22
MLB-0576,Mercado Livre,Case iPhone 16 Ultra Fino Acrílico Cristal,Apple,iPhone 16,Acrílico Cristal,Amarelo,Novo,64.9,105.5,2,4.5,0,CelShop Brasil,Vendedor,RJ,Campos dos Goytacazes,False,9,True,0,2025-09-08
MLB-0586,Mercado Livre,Capa de Celular Moto Edge 50 Floral Acrílico Cristal Camuflado - Motorola,Motorola,Moto Edge 50,Acrílico Cristal,Camuflado,Novo,36.2,,2,4.3,0,TecnoCases,Vendedor,SC,Blumenau,False,6,True,28,2026-01-09
MLB-0133,Mercado Livre,Capa de Celular Moto G54 Antichoque TPU com Cordão Transparente,Motorola,Moto G54,TPU com Cordão,Transparente,Novo,39.9,52.8,1,4.5,0,Brasil Case Center,MercadoLíder,SC,Chapecó,False,9,True,164,2025-09-17
MLB-0269,Mercado Livre,Capa Protetora iPhone 14 Espelhada Acrílico Cristal Azul - Apple,Apple,iPhone 14,Acrílico Cristal,Azul,Novo,26.3,44.0,1,4.6,0,Mega Cases Shop,Vendedor,SP,Campinas,False,9,False,0,2025-07-20
MLB-0335,Mercado Livre,Capa Protetora iPhone 11 Fosca Acrílico Cristal Dourado,Apple,iPhone 11,Acrílico Cristal,Dourado,Novo,39.3,,1,4.9,0,iCases Store,MercadoLíder,SP,Guarulhos,True,3,True,143,2025-12-30
MLB-0012,Mercado Livre,Capa de Celular realme 11 Geométrica Glitter Policarbonato Azul - realme,realme,realme 11,Policarbonato,Azul,Novo,25.1,39.1,0,4.8,0,Capinha Express,Vendedor,SP,Osasco,True,3,True,4,2026-01-03
MLB-0062,Mercado Livre,Capa Protetora Galaxy S25 Glitter Couro com MagSafe - Samsung,Samsung,Galaxy S25,Couro com MagSafe,Verde,Novo,63.0,87.5,0,4.5,0,Case Store Brasil,Vendedor,MG,Contagem,True,12,True,221,2026-03-14
MLB-0128,Mercado Livre,Capa Protetora Moto G84 Colorida Camuflada Silicone com MagSafe Rosa - Motorola,Motorola,Moto G84,Silicone com MagSafe,Rosa,Novo,52.8,92.9,0,5.0,0,Case Mania,Loja Oficial,PA,Belém,False,3,True,287,2026-01-02
MLB-0429,Mercado Livre,Case Moto G54 Lisa Com Suporte Capa com Suporte Transparente - Motorola,Motorola,Moto G54,Capa com Suporte,Transparente,Novo,45.4,78.8,0,4.6,0,Case Mania,MercadoLíder,SC,Joinville,False,3,False,236,2026-03-15
MLB-0549,Mercado Livre,Capa Protetora Galaxy M15 Antichoque Capa com Suporte,Samsung,Galaxy M15,Capa com Suporte,Laranja,Novo,51.9,83.8,0,4.4,0,Acessórios Prime,MercadoLíder,DF,Brasília,False,9,False,0,2026-01-12
TTS-0731,TikTok Shop,Capinha Galaxy M35 Silicone À Prova d'Água - Samsung,Samsung,Galaxy M35,À Prova d'Água,Preto,Novo,62.4,,118227,4.5,2559,Case Lovers BR,Top Seller,PE,Olinda,False,,,105,2025-10-28
TTS-0806,TikTok Shop,Capa Protetora Redmi Note 13 Espelhada Floral Silicone com MagSafe - Xiaomi,Xiaomi,Redmi Note 13,Silicone com MagSafe,Preto,Novo,69.9,92.7,106735,3.7,2551,Capinha da Moda,Top Seller,PR,Curitiba,False,,,130,2026-01-09
TTS-0770,TikTok Shop,Capinha Redmi 13C Fofinha Colorida Pelúcia Dourado - Xiaomi,Xiaomi,Redmi 13C,Pelúcia,Dourado,Novo,36.1,,102555,4.7,4252,PromoCase Brasil,Top Seller,RS,Pelotas,True,6,False,202,2026-05-06
TTS-0695,TikTok Shop,Capa de Celular Moto Edge 50 Com Cordão TPU com Cordão Amarelo - Motorola,Motorola,Moto Edge 50,TPU com Cordão,Amarelo,Novo,16.6,,87633,4.3,4231,Capinha da Moda,Vendedor,RS,Caxias do Sul,False,6,False,164,2025-11-27
TTS-0906,TikTok Shop,Capa de Celular Galaxy S25 Ultra Fosca TPU TPU com Cordão - Samsung,Samsung,Galaxy S25 Ultra,TPU com Cordão,Azul,Novo,12.3,,79227,4.7,470,PromoCase Brasil,Vendedor,RS,Canoas,True,,,11,2025-07-31
TTS-0820,TikTok Shop,Capa Protetora realme C53 Ultra Fino Acrílico Cristal,realme,realme C53,Acrílico Cristal,Camuflado,Novo,22.1,30.5,38312,4.0,1294,Case Lovers BR,Vendedor,MG,Uberlândia,False,,,111,2026-04-27
TTS-0953,TikTok Shop,Capinha iPhone 12 Antichoque À Prova d'Água Amarelo - Apple,Apple,iPhone 12,À Prova d'Água,Amarelo,Novo,54.9,95.3,33549,4.1,1200,Capinha da Moda,Vendedor,MG,Belo Horizonte,True,6,True,175,2025-09-01
TTS-0780,TikTok Shop,Capinha iPhone 13 Com Desenho TPU com Cordão Azul - Apple,Apple,iPhone 13,TPU com Cordão,Azul,Novo,11.5,,29901,4.7,523,Ofertas Case BR,Loja Oficial,SP,Osasco,False,6,True,184,2025-12-12
TTS-1024,TikTok Shop,Capinha Galaxy A56 Fosca Fosca Silicone Transparente,Samsung,Galaxy A56,Silicone,Transparente,Novo,14.3,21.8,29335,4.4,1280,TopTrend Acessórios,Vendedor,SP,São Bernardo do Campo,False,,,108,2025-07-30
TTS-0835,TikTok Shop,Case realme Note 50 Lisa Silicone - realme,realme,realme Note 50,Silicone,Cinza,Novo,11.3,16.6,28736,4.5,172,Loja da Capinha,Vendedor,MG,Uberlândia,False,3,True,45,2026-01-20
TTS-0946,TikTok Shop,Case iPhone 16 Pro Max Fosca À Prova d'Água Camuflado - Apple,Apple,iPhone 16 Pro Max,À Prova d'Água,Camuflado,Novo,99.9,,26800,4.6,742,Trendy Acessórios,Vendedor,MG,Uberlândia,False,,,119,2026-02-13
TTS-0755,TikTok Shop,Case Redmi Note 14 Colorida Policarbonato - Xiaomi,Xiaomi,Redmi Note 14,Policarbonato,Dourado,Novo,44.9,,25874,3.8,619,Loja da Capinha,Vendedor,SC,Joinville,True,3,True,283,2025-08-18
TTS-0734,TikTok Shop,Case Redmi 13C Fosca Policarbonato - Xiaomi,Xiaomi,Redmi 13C,Policarbonato,Laranja,Novo,22.9,,24526,3.9,148,Casa das Capinhas,Vendedor,ES,Serra,False,3,False,116,2025-09-22
TTS-0968,TikTok Shop,Capa Protetora Moto G84 Com Desenho Antichoque Silicone com MagSafe - Motorola,Motorola,Moto G84,Silicone com MagSafe,Roxo,Novo,59.9,90.8,24264,4.6,582,Loja da Capinha,Vendedor,SP,Campinas,True,,,166,2026-04-21
TTS-0852,TikTok Shop,Case realme 12 Antirrisco Floral Acrílico Cristal - realme,realme,realme 12,Acrílico Cristal,Transparente,Novo,22.4,,23825,4.7,502,TopTrend Acessórios,Vendedor,CE,Sobral,True,,,178,2026-02-24
TTS-0714,TikTok Shop,Case Poco X6 Elegante Couro Sintético - Xiaomi,Xiaomi,Poco X6,Couro Sintético,Verde,Novo,44.9,,22702,4.9,127,Viral Cases Shop,Vendedor,SP,Campinas,False,,,157,2025-07-16
TTS-0890,TikTok Shop,Capa de Celular Moto Edge 50 Espelhada Colorida Silicone Laranja - Motorola,Motorola,Moto Edge 50,Silicone,Laranja,Novo,69.9,,21734,5.0,603,Viral Cases Shop,Loja Oficial,MG,Contagem,False,,,12,2026-03-24
TTS-0903,TikTok Shop,Case Redmi Note 13 Lisa Policarbonato Capa com Suporte Vermelho - Xiaomi,Xiaomi,Redmi Note 13,Capa com Suporte,Vermelho,Novo,34.2,42.8,21002,3.9,268,Flash Cases,Vendedor,BA,Vitória da Conquista,True,,,279,2026-06-01
TTS-0662,TikTok Shop,Capa de Celular Poco X6 Pro Transparente Capa com Suporte - Xiaomi,Xiaomi,Poco X6 Pro,Capa com Suporte,Branco,Novo,31.8,,20806,4.0,1026,PromoCase Brasil,Top Seller,SC,Florianópolis,False,,,292,2026-01-17
TTS-0944,TikTok Shop,Capinha Galaxy S24 Ultra Fino Floral Acrílico Cristal,Samsung,Galaxy S24,Acrílico Cristal,Camuflado,Novo,18.1,26.7,20300,4.4,677,Viral Cases Shop,Top Seller,MG,Contagem,True,,,293,2026-05-05
TTS-0760,TikTok Shop,Capa Protetora iPhone 16 Pro Max Antichoque Glitter À Prova d'Água Rosa - Apple,Apple,iPhone 16 Pro Max,À Prova d'Água,Rosa,Novo,33.3,,18687,4.9,655,Casa das Capinhas,Vendedor,PR,Curitiba,True,3,False,300,2026-07-31
TTS-0964,TikTok Shop,Case Moto Edge 50 Lisa À Prova d'Água Marrom,Motorola,Moto Edge 50,À Prova d'Água,Marrom,Novo,26.9,34.9,17119,3.9,371,PromoCase Brasil,Vendedor,CE,Fortaleza,False,,,9,2026-04-28
TTS-0823,TikTok Shop,Capa Protetora realme Note 50 Antichoque Espelhada Silicone com Anel Roxo - realme,realme,realme Note 50,Silicone com Anel,Roxo,Novo,17.7,,16844,5.0,601,Trendy Acessórios,Vendedor,RJ,Rio de Janeiro,False,,,50,2025-08-05
TTS-0858,TikTok Shop,Case Galaxy S25 Ultra Glitter Policarbonato Dourado - Samsung,Samsung,Galaxy S25 Ultra,Policarbonato,Dourado,Novo,25.0,38.9,14312,4.9,545,Case Lovers BR,Top Seller,CE,Sobral,False,,,290,2026-05-07
TTS-0668,TikTok Shop,Capa de Celular iPhone 11 Transparente Couro Sintético,Apple,iPhone 11,Couro Sintético,Vermelho,Novo,32.9,44.7,13008,4.5,120,Trendy Acessórios,Top Seller,PE,Olinda,True,3,False,183,2026-06-27
TTS-1012,TikTok Shop,Case realme 11 Espelhada Magnética Silicone com MagSafe Verde - realme,realme,realme 11,Silicone com MagSafe,Verde,Novo,64.9,116.7,10382,4.0,166,Flash Cases,Vendedor,CE,Juazeiro do Norte,False,6,False,23,2025-10-17
TTS-0675,TikTok Shop,Capa Protetora realme Note 50 Ultra Fino TPU Branco,realme,realme Note 50,TPU,Branco,Novo,8.4,,9361,4.4,83,Case Lovers BR,Vendedor,SP,Osasco,True,,,280,2026-01-16
TTS-0923,TikTok Shop,Case Redmi Note 14 Elegante Couro Sintético Azul - Xiaomi,Xiaomi,Redmi Note 14,Couro Sintético,Azul,Novo,41.9,59.7,8512,4.5,84,Trendy Acessórios,Vendedor,RS,Pelotas,False,,,126,2026-05-28
TTS-0670,TikTok Shop,Capa de Celular Redmi 13C Com Suporte Colorida Capa com Suporte,Xiaomi,Redmi 13C,Capa com Suporte,Laranja,Novo,49.9,67.4,8419,3.8,372,TopTrend Acessórios,Vendedor,RJ,Duque de Caxias,True,,,109,2025-11-08
TTS-0703,TikTok Shop,Case Moto Edge 50 Geométrica TPU com Cordão Verde,Motorola,Moto Edge 50,TPU com Cordão,Verde,Novo,19.8,34.9,7796,4.5,150,Viral Cases Shop,Vendedor,SP,São Paulo,False,,,40,2025-12-21
TTS-0624,TikTok Shop,Capa Protetora iPhone 12 Fosca Capa Dura Policarbonato - Apple,Apple,iPhone 12,Policarbonato,Transparente,Novo,44.9,72.8,6378,4.5,67,Casa das Capinhas,Loja Oficial,PR,Cascavel,False,,,204,2025-07-14
TTS-0788,TikTok Shop,Case Moto G84 Texturizada Antichoque Silicone com Anel - Motorola,Motorola,Moto G84,Silicone com Anel,Vermelho,Novo,28.0,36.5,5993,4.6,64,Capinha da Moda,Vendedor,SP,Guarulhos,True,6,True,227,2026-02-20
TTS-0958,TikTok Shop,Capa Protetora iPhone 13 Fofinha Fosca Pelúcia Camuflado - Apple,Apple,iPhone 13,Pelúcia,Camuflado,Novo,27.2,,5909,4.0,183,TopTrend Acessórios,Vendedor,CE,Juazeiro do Norte,True,6,False,202,2025-10-17
TTS-0641,TikTok Shop,Capinha Poco X6 Pro Com Desenho Capa com Suporte Dourado,Xiaomi,Poco X6 Pro,Capa com Suporte,Dourado,Novo,23.3,,5897,4.6,169,Loja da Capinha,Top Seller,PA,Belém,True,6,True,125,2025-08-04
TTS-0986,TikTok Shop,Case Poco X6 Espelhada Capa com Suporte - Xiaomi,Xiaomi,Poco X6,Capa com Suporte,Azul,Novo,54.9,,5882,3.7,159,Casa das Capinhas,Top Seller,PR,Londrina,True,,,17,2026-03-09
TTS-0693,TikTok Shop,Case Galaxy M15 Glitter Ultra Fino Acrílico Cristal - Samsung,Samsung,Galaxy M15,Acrílico Cristal,Roxo,Novo,26.5,,5850,4.9,191,PromoCase Brasil,Top Seller,RJ,Campos dos Goytacazes,False,6,True,24,2026-01-17
TTS-0750,TikTok Shop,Capa de Celular realme 11 Antichoque TPU - realme,realme,realme 11,TPU,Cinza,Novo,9.9,16.6,5833,4.1,228,Case Lovers BR,Loja Oficial,SP,São Bernardo do Campo,True,,,282,2025-07-23
TTS-1038,TikTok Shop,Capinha realme C53 Colorida Silicone - realme,realme,realme C53,Silicone,Vermelho,Novo,13.2,,5825,4.6,220,Viral Cases Shop,Vendedor,PR,Cascavel,True,,,201,2026-01-27
TTS-0718,TikTok Shop,Capa Protetora realme 11 Antichoque Camuflada Couro Sintético Marrom - realme,realme,realme 11,Couro Sintético,Marrom,Novo,30.1,44.5,5789,4.1,36,Ofertas Case BR,Top Seller,RJ,Niterói,False,,,21,2025-12-05
TTS-0671,TikTok Shop,Capa Protetora iPhone 14 TPU Geométrica TPU com Cordão - Apple,Apple,iPhone 14,TPU com Cordão,Marrom,Novo,13.8,19.5,5773,4.8,265,Loja da Capinha,Top Seller,RS,Caxias do Sul,True,,,269,2026-03-02
TTS-1030,TikTok Shop,Capa de Celular iPhone 16 Espelhada Anti-Risco Silicone com Anel Cinza,Apple,iPhone 16,Silicone com Anel,Cinza,Novo,21.9,31.6,5620,4.7,164,Flash Cases,Vendedor,DF,Brasília,True,3,False,0,2026-05-21
TTS-0694,TikTok Shop,Capa de Celular Poco X6 Transparente Glitter Silicone com MagSafe Cinza - Xiaomi,Xiaomi,Poco X6,Silicone com MagSafe,Cinza,Novo,51.8,80.9,5600,3.7,197,Ofertas Case BR,Vendedor,DF,Ceilândia,True,3,True,247,2025-11-08
TTS-0996,TikTok Shop,Case realme 11 Camuflada Com Desenho Policarbonato - realme,realme,realme 11,Policarbonato,Cinza,Novo,15.9,19.7,5494,5.0,196,Loja da Capinha,Vendedor,MG,Uberlândia,False,,,247,2025-09-08
TTS-1036,TikTok Shop,Case Moto G24 Transparente Camuflada Silicone com MagSafe - Motorola,Motorola,Moto G24,Silicone com MagSafe,Amarelo,Novo,34.9,57.8,5397,4.3,191,Case Lovers BR,Top Seller,SP,São Bernardo do Campo,True,6,False,24,2026-06-20
TTS-0811,TikTok Shop,Case realme 12 Ultra Fino Couro com MagSafe,realme,realme 12,Couro com MagSafe,Camuflado,Novo,65.0,86.9,5288,4.1,204,Loja da Capinha,Vendedor,SC,Florianópolis,False,6,False,174,2025-12-20
TTS-0682,TikTok Shop,Capa Protetora Redmi 13C Silicone Ultra Fino Silicone - Xiaomi,Xiaomi,Redmi 13C,Silicone,Marrom,Novo,15.7,,5071,4.2,137,Viral Cases Shop,Loja Oficial,PA,Belém,False,,,107,2026-02-25
TTS-0919,TikTok Shop,Capa Protetora realme 12 Colorida TPU Branco,realme,realme 12,TPU,Branco,Novo,11.7,,5044,3.8,227,Viral Cases Shop,Vendedor,GO,Anápolis,True,6,True,30,2025-10-28
TTS-0679,TikTok Shop,Case Galaxy S23 Colorida À Prova d'Água,Samsung,Galaxy S23,À Prova d'Água,Roxo,Novo,61.3,,5005,4.4,189,Loja da Capinha,Top Seller,GO,Goiânia,True,6,False,236,2026-04-19
TTS-1014,TikTok Shop,Capa Protetora realme 12 Glitter Couro com MagSafe Marrom,realme,realme 12,Couro com MagSafe,Marrom,Novo,59.9,78.8,4857,4.1,98,Trendy Acessórios,Vendedor,SP,São Paulo,False,,,99,2025-12-29
TTS-0902,TikTok Shop,Capinha realme C53 Colorida Ultra Fino Acrílico Cristal Marrom,realme,realme C53,Acrílico Cristal,Marrom,Novo,22.7,33.4,4672,4.7,189,Loja da Capinha,Vendedor,SP,São Bernardo do Campo,False,6,True,41,2026-08-08
TTS-1004,TikTok Shop,Capa de Celular iPhone 12 Ultra Fino Acrílico Cristal Laranja - Apple,Apple,iPhone 12,Acrílico Cristal,Laranja,Novo,30.5,49.2,4651,4.5,93,Loja da Capinha,Top Seller,MG,Belo Horizonte,False,6,True,64,2025-09-20
TTS-0952,TikTok Shop,Capa Protetora Moto G24 Ultra Fino TPU,Motorola,Moto G24,TPU,Laranja,Novo,8.8,11.1,4649,5.0,51,Capinha da Moda,Top Seller,PA,Ananindeua,False,,,211,2026-03-02
TTS-0744,TikTok Shop,Capa Protetora realme 12 Com Desenho Acrílico Cristal - realme,realme,realme 12,Acrílico Cristal,Dourado,Novo,19.6,,4602,4.8,76,Flash Cases,Top Seller,DF,Ceilândia,False,3,False,160,2026-05-17
TTS-0838,TikTok Shop,Capa de Celular Moto Edge 50 Colorida Pelúcia Verde - Motorola,Motorola,Moto Edge 50,Pelúcia,Verde,Novo,29.9,53.7,4565,4.0,121,Viral Cases Shop,Vendedor,ES,Serra,True,6,False,290,2026-06-03
TTS-0669,TikTok Shop,Capa de Celular Galaxy M15 Camuflada TPU com Cordão Branco - Samsung,Samsung,Galaxy M15,TPU com Cordão,Branco,Novo,20.2,32.7,4521,4.0,74,Viral Cases Shop,Top Seller,BA,Vitória da Conquista,False,3,True,128,2026-03-27
TTS-0861,TikTok Shop,Capa Protetora Galaxy S25 Ultra Geométrica Antichoque Couro Sintético Camuflado - Samsung,Samsung,Galaxy S25 Ultra,Couro Sintético,Camuflado,Novo,28.2,,4401,3.9,174,Casa das Capinhas,Top Seller,GO,Anápolis,False,6,False,101,2026-02-24
TTS-0781,TikTok Shop,Case Redmi Note 13 Geométrica Couro Sintético - Xiaomi,Xiaomi,Redmi Note 13,Couro Sintético,Branco,Novo,54.9,,4325,4.4,186,Case Lovers BR,Top Seller,GO,Aparecida de Goiânia,False,,,173,2025-09-26
TTS-0886,TikTok Shop,Capa de Celular iPhone 16 Pro Max Anti-Risco Ultra Fino Couro com MagSafe Camuflado - Apple,Apple,iPhone 16 Pro Max,Couro com MagSafe,Camuflado,Novo,99.9,,4233,4.5,66,PromoCase Brasil,Top Seller,SP,São Bernardo do Campo,False,,,193,2025-07-19
TTS-0644,TikTok Shop,Capa Protetora Galaxy M35 Antichoque Espelhada À Prova d'Água - Samsung,Samsung,Galaxy M35,À Prova d'Água,Amarelo,Novo,43.3,64.8,4192,4.3,200,Case Lovers BR,Vendedor,SP,Osasco,False,,,3,2026-01-22
TTS-0893,TikTok Shop,Case Moto G84 Espelhada TPU com Cordão Dourado - Motorola,Motorola,Moto G84,TPU com Cordão,Dourado,Novo,37.9,,4149,4.2,82,PromoCase Brasil,Vendedor,SP,Osasco,False,,,240,2025-07-28
TTS-0957,TikTok Shop,Capinha Moto G54 Texturizada Pelúcia Marrom - Motorola,Motorola,Moto G54,Pelúcia,Marrom,Novo,49.9,66.5,4146,4.6,34,Case Lovers BR,Loja Oficial,MG,Belo Horizonte,True,6,False,65,2026-04-21
TTS-0800,TikTok Shop,Capa Protetora Galaxy S23 Fosca Lisa À Prova d'Água - Samsung,Samsung,Galaxy S23,À Prova d'Água,Verde,Novo,49.9,,4137,3.2,149,Case Lovers BR,Vendedor,SP,São Bernardo do Campo,False,6,False,144,2025-11-19
TTS-0751,TikTok Shop,Capa Protetora Moto G84 Fosca Transparente Acrílico Cristal - Motorola,Motorola,Moto G84,Acrílico Cristal,Dourado,Novo,22.9,,4100,4.1,195,Loja da Capinha,Vendedor,SP,Guarulhos,False,6,True,41,2025-09-17
TTS-0625,TikTok Shop,Capa Protetora Moto G24 Antichoque Silicone com MagSafe Dourado - Motorola,Motorola,Moto G24,Silicone com MagSafe,Dourado,Novo,29.5,46.6,3964,4.3,172,Capinha da Moda,Loja Oficial,SP,Guarulhos,True,,,268,2026-07-24
TTS-0891,TikTok Shop,Capinha iPhone 15 Lisa Ultra Fino Acrílico Cristal - Apple,Apple,iPhone 15,Acrílico Cristal,Verde,Novo,27.9,,3891,5.0,104,Loja da Capinha,Vendedor,RJ,Duque de Caxias,False,,,277,2026-06-22
TTS-0719,TikTok Shop,Capa de Celular Moto G54 À Prova d'Água Camuflada À Prova d'Água Preto - Motorola,Motorola,Moto G54,À Prova d'Água,Preto,Novo,56.6,99.2,3871,4.4,98,TopTrend Acessórios,Vendedor,MG,Contagem,False,,,215,2025-12-30
TTS-0928,TikTok Shop,Capinha Redmi 13C Colorida Transparente TPU com Cordão - Xiaomi,Xiaomi,Redmi 13C,TPU com Cordão,Rosa,Novo,29.9,42.3,3731,4.1,49,Capinha da Moda,Top Seller,PR,Curitiba,False,,,273,2025-08-11
TTS-0965,TikTok Shop,Capinha Redmi Note 14 Anti-Risco Silicone,Xiaomi,Redmi Note 14,Silicone,Vermelho,Novo,37.9,61.1,3548,4.9,177,Flash Cases,Loja Oficial,SC,Chapecó,False,,,139,2026-05-11
TTS-0949,TikTok Shop,Case iPhone 11 Anti-Risco Fosca TPU com Cordão,Apple,iPhone 11,TPU com Cordão,Laranja,Novo,12.1,16.5,3513,4.9,44,PromoCase Brasil,Vendedor,RS,Porto Alegre,False,6,False,201,2026-03-11
TTS-0941,TikTok Shop,Capa de Celular Poco X6 Com Desenho Espelhada Pelúcia,Xiaomi,Poco X6,Pelúcia,Transparente,Novo,20.0,29.4,3324,4.2,159,Loja da Capinha,Vendedor,SC,Blumenau,False,6,False,41,2025-08-14
TTS-0783,TikTok Shop,Capinha Poco X6 Pro Glitter Silicone com MagSafe - Xiaomi,Xiaomi,Poco X6 Pro,Silicone com MagSafe,Preto,Novo,34.5,,3030,4.8,144,Casa das Capinhas,Top Seller,SP,Campinas,False,,,160,2026-07-29
TTS-0892,TikTok Shop,Capinha Moto Edge 50 Transparente Espelhada Couro Sintético Amarelo - Motorola,Motorola,Moto Edge 50,Couro Sintético,Amarelo,Novo,64.9,,2907,5.0,26,Flash Cases,Vendedor,BA,Vitória da Conquista,True,,,114,2026-06-14
TTS-0766,TikTok Shop,Capinha realme 12 Pelúcia Floral Pelúcia Rosa - realme,realme,realme 12,Pelúcia,Rosa,Novo,33.8,57.4,2690,4.5,77,Loja da Capinha,Vendedor,PE,Recife,False,,,263,2026-04-10
TTS-0868,TikTok Shop,Capinha Moto G84 Ultra Fino TPU com Cordão - Motorola,Motorola,Moto G84,TPU com Cordão,Vermelho,Novo,79.9,,2669,3.8,80,Casa das Capinhas,Top Seller,SP,Campinas,False,,,234,2025-09-09
TTS-0818,TikTok Shop,Case realme 12 Glitter Couro Sintético - realme,realme,realme 12,Couro Sintético,Verde,Novo,36.1,63.3,2647,3.8,109,PromoCase Brasil,Loja Oficial,RS,Canoas,True,6,False,157,2025-09-14
TTS-0961,TikTok Shop,Capinha Poco X6 Camuflada TPU - Xiaomi,Xiaomi,Poco X6,TPU,Marrom,Novo,11.1,,2353,3.8,48,Casa das Capinhas,Top Seller,BA,Feira de Santana,True,,,274,2026-05-18
TTS-0648,TikTok Shop,Capa de Celular Galaxy S25 Camuflada Fosca TPU com Cordão - Samsung,Samsung,Galaxy S25,TPU com Cordão,Dourado,Novo,17.8,27.9,2193,4.2,53,Casa das Capinhas,Vendedor,RS,Pelotas,False,,,258,2025-09-30
TTS-1001,TikTok Shop,Capa de Celular realme 11 Glitter Transparente TPU - realme,realme,realme 11,TPU,Cinza,Novo,8.8,,1897,4.7,87,Trendy Acessórios,Vendedor,RS,Porto Alegre,False,6,True,107,2026-01-16
TTS-0732,TikTok Shop,Capa de Celular Galaxy M35 Lisa Elegante Couro Sintético Preto - Samsung,Samsung,Galaxy M35,Couro Sintético,Preto,Novo,23.2,33.7,1750,4.7,14,TopTrend Acessórios,Vendedor,MA,Imperatriz,True,6,True,104,2026-06-30
TTS-0752,TikTok Shop,Capinha Galaxy S25 Lisa TPU TPU com Cordão Branco - Samsung,Samsung,Galaxy S25,TPU com Cordão,Branco,Novo,59.9,82.2,1687,4.6,54,TopTrend Acessórios,Top Seller,AM,Manaus,False,,,92,2025-11-13
